model_id,instrument,scale,condition,framing,score_type,eligible_items,suppressed_items,total_items,score,ci_low,ci_high,mean_raw_fragility,mean_fragility,mean_coverage,refusal_rate,error_rate
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.excitement_seeking,evaluator,third_person,value,4,0,4,3.3,2.5,4.0,0.6033222973000506,0.15083057432501265,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,bare,first_person,value,4,0,4,3.9,2.95,4.75,0.8084419819127195,0.20211049547817989,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,bare,third_person,value,4,0,4,3.8,3.15,4.3,0.8084419819127195,0.20211049547817989,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,evaluator,first_person,value,4,0,4,4.0,3.55,4.45,0.2846291201783626,0.07115728004459065,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,evaluator,third_person,value,4,0,4,3.65,3.0999999999999996,4.0,0.2846291201783626,0.07115728004459065,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,bare,first_person,value,4,0,4,2.75,2.0,3.5999999999999996,0.7587101563751537,0.18967753909378843,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,bare,third_person,value,4,0,4,3.4,2.95,3.85,0.7587101563751537,0.18967753909378843,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,evaluator,first_person,value,4,0,4,2.8,2.2,3.4,0.6051077686581403,0.15127694216453508,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,evaluator,third_person,value,4,0,4,3.45,3.0,3.95,0.6051077686581403,0.15127694216453508,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.anger,bare,first_person,value,4,0,4,1.35,1.0,1.75,0.8805600588361139,0.22014001470902847,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.anger,bare,third_person,value,4,0,4,2.9,2.25,3.55,0.8805600588361139,0.22014001470902847,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.anger,evaluator,first_person,value,4,0,4,1.75,1.45,2.0,0.8576818360135365,0.21442045900338413,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.anger,evaluator,third_person,value,4,0,4,3.15,2.55,3.75,0.8576818360135365,0.21442045900338413,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.anxiety,bare,first_person,value,4,0,4,1.15,1.0,1.6,1.3580313577430303,0.3395078394357576,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.anxiety,bare,third_person,value,4,0,4,3.65,3.2,4.0,1.3580313577430303,0.3395078394357576,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.anxiety,evaluator,first_person,value,4,0,4,1.95,1.15,3.05,1.029460120286151,0.25736503007153777,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.anxiety,evaluator,third_person,value,4,0,4,3.7,3.2,4.0,1.029460120286151,0.25736503007153777,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.depression,bare,first_person,value,4,0,4,1.4,1.0,2.05,0.7102009122373835,0.17755022805934587,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.depression,bare,third_person,value,4,0,4,2.05,1.45,2.65,0.7102009122373835,0.17755022805934587,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.depression,evaluator,first_person,value,4,0,4,1.0625,1.0,1.25,0.6822455792921375,0.17056139482303437,0.9,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.depression,evaluator,third_person,value,4,0,4,2.25,1.5,2.95,0.6822455792921375,0.17056139482303437,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,bare,first_person,value,4,0,4,1.85,1.2,2.5,0.6191864766562185,0.15479661916405463,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,bare,third_person,value,4,0,4,2.35,1.85,2.95,0.6191864766562185,0.15479661916405463,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,evaluator,first_person,value,4,0,4,1.55,1.1,2.0,0.6509410162408258,0.16273525406020645,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,evaluator,third_person,value,4,0,4,2.4,2.0,2.9,0.6509410162408258,0.16273525406020645,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,bare,first_person,value,4,0,4,1.4,1.0,2.2,1.0952860184668565,0.2738215046167141,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,bare,third_person,value,4,0,4,3.45,3.05,3.85,1.0952860184668565,0.2738215046167141,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,evaluator,first_person,value,4,0,4,1.7875,1.25,2.3000000000000003,1.0210918396200845,0.25527295990502114,0.95,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,evaluator,third_person,value,4,0,4,3.5,2.85,3.95,1.0210918396200845,0.25527295990502114,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,bare,first_person,value,4,0,4,1.05,1.0,1.2,0.9729026609449125,0.24322566523622813,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,bare,third_person,value,4,0,4,2.75,2.1,3.6,0.9729026609449125,0.24322566523622813,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,evaluator,first_person,value,4,0,4,1.45,1.05,1.85,0.9038873605350878,0.22597184013377195,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,evaluator,third_person,value,4,0,4,3.0,2.5,3.55,0.9038873605350878,0.22597184013377195,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.adventurousness,bare,first_person,value,4,0,4,3.75,2.95,4.45,1.066291576856482,0.2665728942141205,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.adventurousness,bare,third_person,value,4,0,4,2.65,2.05,3.55,1.066291576856482,0.2665728942141205,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.adventurousness,evaluator,first_person,value,4,0,4,3.45,2.45,4.45,0.6393410491816797,0.15983526229541992,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.adventurousness,evaluator,third_person,value,4,0,4,2.5,2.0,3.5,0.6393410491816797,0.15983526229541992,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.artistic_interests,bare,first_person,value,4,0,4,3.95,3.35,4.7,0.6595133666522138,0.16487834166305346,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.artistic_interests,bare,third_person,value,4,0,4,3.3,2.65,3.95,0.6595133666522138,0.16487834166305346,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.artistic_interests,evaluator,first_person,value,4,0,4,4.25,3.75,4.8,0.7462959407942882,0.18657398519857205,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.artistic_interests,evaluator,third_person,value,4,0,4,3.2,2.45,3.9,0.7462959407942882,0.18657398519857205,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.emotionality,bare,first_person,value,4,0,4,3.0,1.05,4.95,1.0463261314604524,0.2615815328651131,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.emotionality,bare,third_person,value,4,0,4,3.75,3.5,3.95,1.0463261314604524,0.2615815328651131,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.emotionality,evaluator,first_person,value,4,0,4,4.0,3.0,4.9,0.8758111620757454,0.21895279051893635,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.emotionality,evaluator,third_person,value,4,0,4,3.4,2.8,3.95,0.8758111620757454,0.21895279051893635,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.imagination,bare,first_person,value,4,0,4,2.9,2.0,3.55,0.85086270528066,0.212715676320165,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.imagination,bare,third_person,value,4,0,4,3.9,3.55,4.15,0.85086270528066,0.212715676320165,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.imagination,evaluator,first_person,value,4,0,4,4.5,3.9,5.0,0.5596291201783625,0.13990728004459063,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.imagination,evaluator,third_person,value,4,0,4,3.9,3.65,4.0,0.5596291201783625,0.13990728004459063,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.intellect,bare,first_person,value,4,0,4,4.7,4.1,5.0,0.8001128646716604,0.2000282161679151,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.intellect,bare,third_person,value,4,0,4,3.35,2.6999999999999997,4.0,0.8001128646716604,0.2000282161679151,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.intellect,evaluator,first_person,value,4,0,4,5.0,5.0,5.0,1.1143977483964753,0.27859943709911883,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.intellect,evaluator,third_person,value,4,0,4,3.0,2.55,3.5,1.1143977483964753,0.27859943709911883,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.liberalism,bare,first_person,value,4,0,4,2.9,2.05,3.85,0.9012025166726176,0.2253006291681544,1.0,0.0,0.0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.openness.liberalism,bare,third_person,value,4,0,4,2.85,1.85,3.75,0.9012025166726176,0.2253006291681544,1.0,0.0,0.0
