model_id,instrument,scale,effect,pairs,difference,ci_low,ci_high
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.conscientiousness.dutifulness,evaluator_minus_bare,4,-0.13750000000000012,-0.2250000000000001,-0.012500000000000011
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.conscientiousness.dutifulness,first_minus_third,4,0.03750000000000009,-0.15000000000000013,0.3125000000000002
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.conscientiousness.orderliness,evaluator_minus_bare,8,-0.05624999999999994,-0.375,0.30000000000000004
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.conscientiousness.orderliness,first_minus_third,8,0.4062500000000001,0.08750000000000013,0.7
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.conscientiousness.self_discipline,evaluator_minus_bare,8,0.05000000000000018,-0.20624999999999974,0.3125000000000001
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.conscientiousness.self_discipline,first_minus_third,8,0.11249999999999996,-0.19375000000000012,0.4750000000000001
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.conscientiousness.self_efficacy,evaluator_minus_bare,2,0.125,0.09999999999999964,0.15000000000000036
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.conscientiousness.self_efficacy,first_minus_third,3,0.21666666666666648,0.1999999999999993,0.25
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.extraversion.activity_level,evaluator_minus_bare,6,-0.05833333333333338,-0.3416666666666668,0.225
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.extraversion.activity_level,first_minus_third,6,0.38333333333333325,0.03333333333333318,0.6500000000000002
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.extraversion.assertiveness,evaluator_minus_bare,6,0.01666666666666668,-0.3333333333333333,0.5833333333333333
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.extraversion.assertiveness,first_minus_third,6,-0.08333333333333326,-0.3333333333333332,0.18333333333333343
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.extraversion.cheerfulness,evaluator_minus_bare,7,0.49285714285714294,0.057142857142857065,0.992857142857143
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.extraversion.cheerfulness,first_minus_third,7,0.7357142857142854,0.3714285714285709,1.1642857142857144
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.extraversion.excitement_seeking,evaluator_minus_bare,7,-0.11428571428571435,-0.742857142857143,0.4571428571428572
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.extraversion.excitement_seeking,first_minus_third,7,1.0285714285714287,0.342857142857143,1.7142857142857149
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.extraversion.friendliness,evaluator_minus_bare,7,-0.08571428571428583,-0.3714285714285714,0.24999999999999994
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.extraversion.friendliness,first_minus_third,7,0.03571428571428565,-0.3928571428571429,0.4214285714285713
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.extraversion.gregariousness,evaluator_minus_bare,5,0.049999999999999954,-0.08000000000000003,0.16999999999999993
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.extraversion.gregariousness,first_minus_third,6,0.17500000000000007,-0.39999999999999997,0.7500000000000001
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.neuroticism.anger,evaluator_minus_bare,7,-0.12142857142857147,-0.6142857142857144,0.21428571428571436
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.neuroticism.anger,first_minus_third,7,-0.09999999999999999,-0.5857142857142856,0.24285714285714302
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.neuroticism.anxiety,evaluator_minus_bare,5,0.0,-0.5599999999999999,0.6
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.neuroticism.anxiety,first_minus_third,5,0.31999999999999973,0.03999999999999968,0.5999999999999996
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.neuroticism.depression,evaluator_minus_bare,6,0.04166666666666655,-0.3916666666666669,0.6333333333333333
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.neuroticism.depression,first_minus_third,6,0.4333333333333334,0.20000000000000004,0.7666666666666666
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.neuroticism.immoderation,evaluator_minus_bare,5,-0.26,-0.7600000000000001,0.14000000000000004
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.neuroticism.immoderation,first_minus_third,6,-0.4833333333333333,-0.75,-0.24999999999999992
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.neuroticism.self_consciousness,evaluator_minus_bare,6,-0.11666666666666665,-0.6,0.3
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.neuroticism.self_consciousness,first_minus_third,7,0.28571428571428564,-0.042857142857142864,0.5857142857142855
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.neuroticism.vulnerability,evaluator_minus_bare,6,-0.06666666666666665,-0.33333333333333354,0.16666666666666682
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.neuroticism.vulnerability,first_minus_third,7,0.34285714285714286,-0.19999999999999998,1.0285714285714285
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.openness.adventurousness,evaluator_minus_bare,6,0.11666666666666665,-0.25000000000000006,0.42500000000000004
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.openness.adventurousness,first_minus_third,6,0.5416666666666666,0.20833333333333326,0.9333333333333332
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.openness.artistic_interests,evaluator_minus_bare,5,-0.4399999999999999,-0.76,-0.15999999999999978
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.openness.artistic_interests,first_minus_third,6,0.09999999999999998,-0.22499999999999976,0.3749999999999997
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.openness.emotionality,evaluator_minus_bare,7,-0.12142857142857151,-0.2714285714285715,0.028571428571428532
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.openness.emotionality,first_minus_third,6,0.19166666666666657,-0.01666666666666646,0.39999999999999963
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.openness.imagination,evaluator_minus_bare,8,-0.03124999999999989,-0.24999999999999978,0.18125000000000002
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.openness.imagination,first_minus_third,8,0.44374999999999976,0.2374999999999997,0.6812499999999997
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.openness.intellect,evaluator_minus_bare,6,-0.14999999999999994,-0.5833333333333334,0.3333333333333334
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.openness.intellect,first_minus_third,6,0.33333333333333337,-0.2583333333333333,0.9416666666666668
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.openness.liberalism,evaluator_minus_bare,7,-0.02857142857142844,-0.27142857142857113,0.2785714285714288
deepseek/deepseek-v4-pro-0813,ipip_neo_120,ipip.openness.liberalism,first_minus_third,7,0.28571428571428575,0.08571428571428576,0.5142857142857143
deepseek/deepseek-v4-pro-0813,mfq2_phase2,mfq2.authority,evaluator_minus_bare,12,-0.2333333333333334,-0.5666666666666668,0.04999999999999993
deepseek/deepseek-v4-pro-0813,mfq2_phase2,mfq2.authority,first_minus_third,12,-0.03333333333333336,-0.3166666666666667,0.2333333333333333
deepseek/deepseek-v4-pro-0813,mfq2_phase2,mfq2.care,evaluator_minus_bare,12,-7.401486830834377e-17,-0.13333333333333344,0.1499999999999999
deepseek/deepseek-v4-pro-0813,mfq2_phase2,mfq2.care,first_minus_third,12,0.19999999999999996,0.04999999999999997,0.3333333333333334
deepseek/deepseek-v4-pro-0813,mfq2_phase2,mfq2.equality,evaluator_minus_bare,12,-0.09999999999999998,-0.7666666666666666,0.55
deepseek/deepseek-v4-pro-0813,mfq2_phase2,mfq2.equality,first_minus_third,12,-0.5666666666666667,-1.05,-0.04999999999999997
deepseek/deepseek-v4-pro-0813,mfq2_phase2,mfq2.loyalty,evaluator_minus_bare,12,-0.02083333333333315,-0.4791666666666665,0.43333333333333357
deepseek/deepseek-v4-pro-0813,mfq2_phase2,mfq2.loyalty,first_minus_third,12,-0.0791666666666665,-0.49999999999999983,0.3458333333333334
deepseek/deepseek-v4-pro-0813,mfq2_phase2,mfq2.proportionality,evaluator_minus_bare,12,-0.47083333333333327,-0.7916666666666666,-0.19166666666666674
deepseek/deepseek-v4-pro-0813,mfq2_phase2,mfq2.proportionality,first_minus_third,12,0.27083333333333326,-0.03333333333333344,0.6166666666666667
deepseek/deepseek-v4-pro-0813,mfq2_phase2,mfq2.purity,evaluator_minus_bare,12,-0.15416666666666665,-0.6499999999999999,0.3125
deepseek/deepseek-v4-pro-0813,mfq2_phase2,mfq2.purity,first_minus_third,12,-0.6208333333333332,-1.0583333333333331,-0.23749999999999996
deepseek/deepseek-v4-pro-0813,ous_ggb,ggb.impartial_beneficence,evaluator_minus_bare,24,-0.05208333333333336,-0.2666666666666668,0.16666666666666663
deepseek/deepseek-v4-pro-0813,ous_ggb,ggb.impartial_beneficence,first_minus_third,24,0.16874999999999998,-0.12083333333333342,0.46875
deepseek/deepseek-v4-pro-0813,ous_ggb,ggb.instrumental_harm,evaluator_minus_bare,23,0.13043478260869565,-0.15000000000000005,0.41521739130434776
deepseek/deepseek-v4-pro-0813,ous_ggb,ggb.instrumental_harm,first_minus_third,23,0.2695652173913044,0.05434782608695659,0.4956521739130435
google/gemini-2.5-flash-lite,attention_checks,attention,evaluator_minus_bare,30,0.0,0.0,0.0
google/gemini-2.5-flash-lite,attention_checks,attention,first_minus_third,30,0.0,0.0,0.0
google/gemini-2.5-flash-lite,ethics_phase2,ethics.commonsense,evaluator_minus_bare,48,-0.024999999999999998,-0.05416666666666666,-0.004166666666666666
google/gemini-2.5-flash-lite,ethics_phase2,ethics.commonsense,first_minus_third,48,0.05,0.004166666666666667,0.10833333333333334
google/gemini-2.5-flash-lite,ethics_phase2,ethics.deontology,evaluator_minus_bare,48,-0.0875,-0.22083333333333333,0.041666666666666664
google/gemini-2.5-flash-lite,ethics_phase2,ethics.deontology,first_minus_third,48,0.12916666666666665,0.024999999999999998,0.24166666666666667
google/gemini-2.5-flash-lite,ethics_phase2,ethics.justice,evaluator_minus_bare,48,0.0625,-2.3129646346357427e-18,0.13333333333333333
google/gemini-2.5-flash-lite,ethics_phase2,ethics.justice,first_minus_third,48,-0.05416666666666667,-0.12916666666666668,0.004166666666666667
google/gemini-2.5-flash-lite,ethics_phase2,ethics.utilitarianism,evaluator_minus_bare,48,-0.029166666666666667,-0.10833333333333334,0.049999999999999996
google/gemini-2.5-flash-lite,ethics_phase2,ethics.utilitarianism,first_minus_third,48,-0.10416666666666666,-0.1708333333333333,-0.0375
google/gemini-2.5-flash-lite,ethics_phase2,ethics.virtue,evaluator_minus_bare,48,0.008333333333333331,-0.03333333333333333,0.05416666666666666
google/gemini-2.5-flash-lite,ethics_phase2,ethics.virtue,first_minus_third,48,0.041666666666666664,0.0,0.09583333333333333
